"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","125.40","","","","2"
"1984-07","Halifax","","Dollars","81","units ","0","v812700","2","111.20","","","","2"
"1984-07","Montréal","","Dollars","81","units ","0","v812699","3","115.80","","","","2"
"1984-07","Ottawa","","Dollars","81","units ","0","v812698","4","109.30","","","","2"
"1984-07","Toronto","","Dollars","81","units ","0","v812697","5","139.30","","","","2"
"1984-07","Winnipeg","","Dollars","81","units ","0","v812696","6","135.70","","","","2"
"1984-07","Saskatoon","","Dollars","81","units ","0","v812695","7","126.30","","","","2"
"1984-07","Regina","","Dollars","81","units ","0","v812694","8","129.60","","","","2"
"1984-07","Calgary","","Dollars","81","units ","0","v812693","9","124.00","","","","2"
"1984-07","Edmonton","","Dollars","81","units ","0","v812692","10","126.40","","","","2"
"1984-07","Vancouver","","Dollars","81","units ","0","v812691","11","146.40","","","","2"
"1984-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","119.80","","","","2"
"1984-10","Halifax","","Dollars","81","units ","0","v812700","2","107.90","","","","2"
"1984-10","Montréal","","Dollars","81","units ","0","v812699","3","107.60","","","","2"
"1984-10","Ottawa","","Dollars","81","units ","0","v812698","4","106.20","","","","2"
"1984-10","Toronto","","Dollars","81","units ","0","v812697","5","136.60","","","","2"
"1984-10","Winnipeg","","Dollars","81","units ","0","v812696","6","135.90","","","","2"
"1984-10","Saskatoon","","Dollars","81","units ","0","v812695","7","120.50","","","","2"
"1984-10","Regina","","Dollars","81","units ","0","v812694","8","126.10","","","","2"
"1984-10","Calgary","","Dollars","81","units ","0","v812693","9","119.70","","","","2"
"1984-10","Edmonton","","Dollars","81","units ","0","v812692","10","120.50","","","","2"
"1984-10","Vancouver","","Dollars","81","units ","0","v812691","11","136.80","","","","2"
"1985-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","122.70","","","","2"
"1985-01","Halifax","","Dollars","81","units ","0","v812700","2","108.70","","","","2"
"1985-01","Montréal","","Dollars","81","units ","0","v812699","3","112.30","","","","2"
"1985-01","Ottawa","","Dollars","81","units ","0","v812698","4","111.30","","","","2"
"1985-01","Toronto","","Dollars","81","units ","0","v812697","5","141.10","","","","2"
"1985-01","Winnipeg","","Dollars","81","units ","0","v812696","6","140.80","","","","2"
"1985-01","Saskatoon","","Dollars","81","units ","0","v812695","7","128.00","","","","2"
"1985-01","Regina","","Dollars","81","units ","0","v812694","8","134.70","","","","2"
"1985-01","Calgary","","Dollars","81","units ","0","v812693","9","122.50","","","","2"
"1985-01","Edmonton","","Dollars","81","units ","0","v812692","10","120.30","","","","2"
"1985-01","Vancouver","","Dollars","81","units ","0","v812691","11","139.40","","","","2"
"1985-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","130.00","","","","2"
"1985-04","Halifax","","Dollars","81","units ","0","v812700","2","117.80","","","","2"
"1985-04","Montréal","","Dollars","81","units ","0","v812699","3","118.70","","","","2"
"1985-04","Ottawa","","Dollars","81","units ","0","v812698","4","116.70","","","","2"
"1985-04","Toronto","","Dollars","81","units ","0","v812697","5","147.90","","","","2"
"1985-04","Winnipeg","","Dollars","81","units ","0","v812696","6","145.80","","","","2"
"1985-04","Saskatoon","","Dollars","81","units ","0","v812695","7","134.20","","","","2"
"1985-04","Regina","","Dollars","81","units ","0","v812694","8","140.50","","","","2"
"1985-04","Calgary","","Dollars","81","units ","0","v812693","9","129.60","","","","2"
"1985-04","Edmonton","","Dollars","81","units ","0","v812692","10","133.50","","","","2"
"1985-04","Vancouver","","Dollars","81","units ","0","v812691","11","145.10","","","","2"
"1985-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","134.70","","","","2"
"1985-07","Halifax","","Dollars","81","units ","0","v812700","2","120.20","","","","2"
"1985-07","Montréal","","Dollars","81","units ","0","v812699","3","123.40","","","","2"
"1985-07","Ottawa","","Dollars","81","units ","0","v812698","4","117.30","","","","2"
"1985-07","Toronto","","Dollars","81","units ","0","v812697","5","152.40","","","","2"
"1985-07","Winnipeg","","Dollars","81","units ","0","v812696","6","146.10","","","","2"
"1985-07","Saskatoon","","Dollars","81","units ","0","v812695","7","142.10","","","","2"
"1985-07","Regina","","Dollars","81","units ","0","v812694","8","141.60","","","","2"
"1985-07","Calgary","","Dollars","81","units ","0","v812693","9","136.80","","","","2"
"1985-07","Edmonton","","Dollars","81","units ","0","v812692","10","138.70","","","","2"
"1985-07","Vancouver","","Dollars","81","units ","0","v812691","11","151.90","","","","2"
"1985-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","122.40","","","","2"
"1985-10","Halifax","","Dollars","81","units ","0","v812700","2","106.20","","","","2"
"1985-10","Montréal","","Dollars","81","units ","0","v812699","3","107.70","","","","2"
"1985-10","Ottawa","","Dollars","81","units ","0","v812698","4","109.70","","","","2"
"1985-10","Toronto","","Dollars","81","units ","0","v812697","5","137.10","","","","2"
"1985-10","Winnipeg","","Dollars","81","units ","0","v812696","6","136.30","","","","2"
"1985-10","Saskatoon","","Dollars","81","units ","0","v812695","7","128.40","","","","2"
"1985-10","Regina","","Dollars","81","units ","0","v812694","8","131.50","","","","2"
"1985-10","Calgary","","Dollars","81","units ","0","v812693","9","126.00","","","","2"
"1985-10","Edmonton","","Dollars","81","units ","0","v812692","10","125.80","","","","2"
"1985-10","Vancouver","","Dollars","81","units ","0","v812691","11","141.70","","","","2"
"1986-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","122.10","","","","2"
"1986-01","Halifax","","Dollars","81","units ","0","v812700","2","108.40","","","","2"
"1986-01","Montréal","","Dollars","81","units ","0","v812699","3","110.70","","","","2"
"1986-01","Ottawa","","Dollars","81","units ","0","v812698","4","107.80","","","","2"
"1986-01","Toronto","","Dollars","81","units ","0","v812697","5","136.80","","","","2"
"1986-01","Winnipeg","","Dollars","81","units ","0","v812696","6","135.40","","","","2"
"1986-01","Saskatoon","","Dollars","81","units ","0","v812695","7","126.80","","","","2"
"1986-01","Regina","","Dollars","81","units ","0","v812694","8","130.50","","","","2"
"1986-01","Calgary","","Dollars","81","units ","0","v812693","9","124.80","","","","2"
"1986-01","Edmonton","","Dollars","81","units ","0","v812692","10","121.70","","","","2"
"1986-01","Vancouver","","Dollars","81","units ","0","v812691","11","139.60","","","","2"
"1986-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","133.50","","","","2"
"1986-04","Halifax","","Dollars","81","units ","0","v812700","2","120.10","","","","2"
"1986-04","Montréal","","Dollars","81","units ","0","v812699","3","119.70","","","","2"
"1986-04","Ottawa","","Dollars","81","units ","0","v812698","4","118.40","","","","2"
"1986-04","Toronto","","Dollars","81","units ","0","v812697","5","149.20","","","","2"
"1986-04","Winnipeg","","Dollars","81","units ","0","v812696","6","145.00","","","","2"
"1986-04","Saskatoon","","Dollars","81","units ","0","v812695","7","137.00","","","","2"
